price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_living15,sqft_lot15,age
465000,3,2.5,1440,4473,2,0,0,0,0,1440,1650,3322,18
299900,4,2.5,1580,3632,2,0,0,0,0,1580,1950,3800,10
715000,3,3.25,3230,5000,2,0,0,0,1,3230,2670,3977,15
235000,4,2.5,1810,39639,1,0,0,0,0,1230,1810,44866,51
276000,3,2.5,2495,4400,2,0,0,0,1,2495,2434,4400,14
265000,4,1.5,1740,12728,1,0,0,1,0,1180,1830,11125,57
425000,3,1.75,1680,3000,1,0,1,1,1,840,1540,3700,121
313000,4,2.5,2460,10320,2,0,0,0,1,2460,2210,9024,28
715000,3,2.5,3050,6000,1,0,1,0,1,1720,2340,7200,37
265000,3,2.25,1630,10969,2,0,0,0,0,1630,1410,7920,30
646000,3,2.75,2460,6413,2,0,0,0,1,2460,2440,6092,17
175000,3,1,1030,6600,1,0,0,0,0,1030,1220,9040,67
649000,3,2.5,3410,13809,1,0,1,1,1,2450,3410,14245,48
785000,3,2.75,2310,5200,1,0,0,1,0,1520,2310,5200,81
890000,4,2.75,2610,4400,1,0,0,1,1,1260,1770,4400,101
612000,3,3,2330,10327,1,0,0,0,1,2330,2200,4629,23
330000,4,2.5,2980,5674,2,0,0,0,1,2980,2610,5495,18
493000,3,2.25,1790,11393,1,0,0,0,1,1790,2290,11894,43
1600000,4,2.25,2940,5735,1,0,0,0,1,1470,2230,5659,64
1620000,4,3,3900,9750,1,0,1,1,1,2520,3410,9450,49
1650000,4,3,3900,9750,1,0,1,1,1,2520,3410,9450,49
499000,3,2.5,1750,2150,2.5,0,0,0,0,1230,1410,3300,7
603500,6,2.75,2660,8400,1,0,0,1,1,1550,2280,8400,59
530000,2,1.5,1580,3680,1,0,1,0,1,1280,1730,3680,80
895000,5,2.5,2350,14197,1,0,0,1,1,1220,2470,11629,59
267345,4,2.25,2510,8165,1,0,0,1,0,1610,1940,8250,49
275000,3,2.5,1480,15639,2,0,0,0,1,1480,1480,16454,34
439950,3,1.75,1720,223377,1,0,0,0,0,1240,2530,221442,71
455000,3,2.25,1470,4653,2,0,0,1,0,1470,1560,4119,36
630000,3,1.75,1540,6930,1,0,0,0,0,1250,1760,6930,77
690000,3,2.5,2820,5001,2,0,0,0,1,2820,2660,5001,17
212000,4,1.75,1250,12705,1,0,0,1,0,1250,1390,8550,50
231500,4,2.25,2080,7526,1,0,0,1,0,1280,1200,7500,36
1240000,4,3.25,5180,49936,2,0,0,1,1,5180,4240,35363,30
378500,3,2.5,2860,43821,2,0,0,1,1,2860,2370,65340,31
482000,4,2.5,2710,35868,2,0,0,0,1,2710,2780,36224,32
695000,2,1,1140,3990,1,0,0,0,0,1140,1800,5700,97
965000,4,2.5,4070,57587,2,0,0,0,1,4070,3890,35960,32
675000,3,1.75,1710,5913,1,0,0,1,1,1120,2920,5922,80
387000,3,1.5,1340,6500,1,0,0,0,0,1340,1620,7107,49
347500,4,2.75,2290,7000,2,0,0,0,1,2290,2000,7200,44
385000,3,2,1860,7400,1,0,0,0,1,930,1640,8461,17
265000,3,1,1080,4930,1,0,0,0,1,1080,1100,5950,71
406000,3,1,960,5264,1,0,0,0,0,960,1140,5150,68
134000,2,1.5,980,5000,2,0,0,0,0,980,1040,5000,18
415000,3,1,1500,3399,2,0,0,1,0,1300,1360,3588,95
375000,3,1.75,1440,8775,1,0,0,0,0,1440,1790,7865,48
620000,4,2.5,2580,7465,2,0,0,0,1,2580,2350,7596,28
337500,5,2.5,2070,4698,2,0,0,0,0,2070,2010,4698,22
565000,3,2.5,1880,12368,1,0,0,1,0,1260,1950,11551,54
399500,3,1.75,2420,12676,2,0,0,0,0,2420,1210,6769,35
1070000,2,1.75,1890,9466,2,0,0,0,1,1890,2180,12825,34
352500,3,2,1920,33630,1,0,0,0,1,1920,2080,7505,29
259000,3,2,1870,5909,1,0,0,0,0,1270,1870,7887,35
320000,2,1,900,7620,1,0,0,0,0,900,1520,7620,50
733000,3,2.5,2160,9888,2,0,0,1,1,2160,3060,7829,32
381500,2,1,900,2910,1,0,0,1,0,900,1320,2910,97
343000,2,1,1180,9261,1,0,0,1,0,940,1700,6325,64
205500,2,1,900,6400,1,0,0,1,1,900,1320,6400,83
525000,3,2,1600,16530,1,0,0,1,0,1600,1850,41006,54
300000,3,1.75,1500,8352,1,0,1,1,1,750,1500,8447,78
299000,2,1,1070,189486,1,0,0,0,1,1070,1970,60548,79
561000,4,2.5,2570,5250,2,0,0,0,1,2570,2260,5392,31
450000,3,1,1210,4000,1.5,0,0,0,0,1090,1210,4000,93
540000,4,2.5,1850,7850,2,0,0,0,1,1850,1830,8140,36
379000,3,2.5,1740,30886,2,0,0,0,1,1740,1740,39133,29
230000,3,1,1300,14000,1,0,0,1,0,1300,1390,8750,63
399950,3,2.5,2000,30605,2,0,0,1,1,2000,1930,35350,32
355000,5,2.5,3220,5806,2,0,0,0,1,3220,2760,5813,19
580000,4,2.25,2160,9593,1,0,0,0,1,2160,2820,9628,52
700000,3,2,2130,4299,1.5,0,0,1,0,1680,2040,4548,99
279900,3,1.75,1580,8151,1,0,1,1,0,1100,1650,8151,59
210000,3,1,1200,7500,1,0,0,0,1,1200,1010,7000,32
1170000,3,3,3790,5001,2,0,0,0,1,2810,2500,6286,32
290300,2,1,860,3874,1,0,0,1,1,860,1400,5106,90
1600000,5,4.5,5130,43123,2,0,0,0,1,5130,4670,43560,25
490000,3,1,1600,6380,1.5,0,0,0,0,1400,1760,6380,82
606000,4,2.5,2110,13850,2,0,0,0,1,2110,2520,10194,34
359950,3,1,1400,4980,1,0,0,0,1,950,990,4980,78
677100,3,2,2110,9199,1,0,0,0,1,2110,3130,8841,28
465000,3,2,1430,7125,1,0,0,1,0,1430,1570,8075,37
4500000,5,5.5,6640,40014,2,1,1,0,1,6350,3030,23408,17
500000,3,2,3040,41072,1,0,0,1,1,1520,2230,54014,43
455000,2,1,980,5000,1,0,0,1,0,980,1600,5965,71
705000,6,2,2570,4240,1.5,0,0,1,0,1970,2030,4240,110
420000,3,2.5,2060,7020,1,0,0,1,1,1460,2150,8400,54
169575,3,1,1300,8284,1,0,0,0,0,1300,1360,7848,53
250000,3,1,1300,8284,1,0,0,0,0,1300,1360,7848,53
530000,3,2.25,1680,7262,1,0,0,1,0,1180,1910,7405,48
590000,5,3.25,4020,40341,1,0,0,1,1,2170,2650,53437,51
257500,3,1.75,1530,14087,1,0,0,0,0,1070,1770,13660,42
415000,3,1,1170,6700,1,0,0,0,1,1170,2410,7620,64
536000,3,1.75,1580,3764,1.5,0,0,0,0,1280,1560,3764,76
246500,3,1.5,1270,11600,1,0,0,1,0,1270,1380,9945,57
395000,3,1.75,1480,7700,1,0,0,0,1,1480,1930,8560,46
739000,3,2.25,2220,10530,1,0,0,1,1,1700,2500,10014,47
1270000,4,2.75,3200,13729,2,0,0,0,1,3200,4050,16921,37
190000,3,1,910,10575,1,0,0,1,0,910,1470,10425,53
305000,3,1.5,1480,9086,1,0,0,0,0,1480,1540,9750,59
925000,4,4.25,3770,13058,2,0,0,1,1,3770,2200,12255,38
895000,4,3,3500,13444,2,0,0,0,1,2360,3140,12935,44
656000,3,1.75,1480,7475,1.5,0,0,0,1,1480,2120,7216,78
560000,4,1,1660,4690,1.5,0,0,0,0,1260,1400,3876,76
610000,5,2.25,2520,11700,2,0,0,0,1,2520,2530,12000,44
645000,4,2.5,2850,37522,2,0,0,0,1,2850,2980,35280,34
259000,3,2.5,2153,4400,2,0,0,0,1,2153,2434,4400,14
980000,4,2.5,3780,10962,2,0,0,0,1,3780,3310,11651,31
872000,4,4,3770,9750,1,0,0,1,1,1940,2260,9878,54
1000000,6,2.75,3600,9675,1,0,1,1,1,1940,2990,9675,44
900000,3,2.75,2980,12600,1.5,0,0,0,1,1590,1520,9660,9
475000,4,1.5,2320,5534,1.5,0,0,1,0,1540,1670,5913,106
350000,5,2.75,2980,13482,1,0,0,1,1,1730,2900,14800,46
840000,4,1.75,2930,11562,1,0,1,0,1,1670,2530,6517,74
500000,4,2.5,2040,8400,1,0,0,0,1,1420,2540,8925,58
202500,3,1.5,1510,9898,1,0,0,0,0,1110,1420,9250,67
523000,4,2.5,2660,65340,2,0,0,0,1,2660,2850,74052,33
225000,3,2.5,1740,10050,2,0,0,0,0,1740,1300,10125,32
418200,3,2.25,2240,9542,1,0,1,0,0,1190,2080,9542,41
356500,4,1.75,1570,9670,1,0,0,0,0,1170,2080,9100,62
670000,4,3,2500,5000,1.5,0,0,1,0,1460,1720,4500,95
456150,3,2.25,1750,12408,1,0,0,1,0,1150,1820,12977,59
471000,4,2.5,3030,9687,2,0,0,0,1,2020,2050,10193,23
558000,3,2.5,1680,934,3,0,0,0,1,1680,1740,1280,13
1380000,6,4.5,5740,10312,2,0,1,0,1,3610,4350,11917,21
161500,3,1,1220,6000,1,0,0,1,0,1220,1420,13137,60
311000,3,1,1310,8370,1.5,0,0,0,0,1310,1310,8370,59
470000,6,1.75,2490,8732,1.5,0,0,1,1,2490,1840,8024,55
569000,3,3.25,2220,8227,1.5,0,0,1,1,1770,1750,4800,92
689000,4,2.5,2240,7350,2,0,0,0,1,2240,2200,8017,32
271900,3,1.75,1890,11875,1,0,0,0,0,1230,1580,10920,42
278000,4,2.5,1850,6037,2,0,0,0,0,1850,1860,6037,30
820000,2,2.5,2210,4440,2,0,0,1,1,1440,1560,4920,90
399500,3,1.75,1410,7700,1,0,0,1,0,1410,1560,7700,54
462000,3,2.75,1890,2614,2,0,0,1,1,1890,1800,2769,42
347500,3,1,1830,12036,1,0,0,0,0,1550,1810,12036,44
562100,2,0.75,1440,3700,1,0,0,0,0,1200,1440,4300,107
230000,2,1,950,7560,1,0,0,0,1,950,1160,7560,63
687000,4,2.5,2370,10083,2,0,0,1,1,2370,2370,10133,55
725786,4,2.5,3070,5762,2,0,0,0,1,3070,3630,6500,21
315500,3,1,1300,12600,1,0,0,1,0,1300,1480,13530,52
312000,4,2,1300,7054,1,0,0,0,0,1300,1560,7100,8
343000,3,3.25,1210,1173,2,0,0,0,1,1000,1650,1493,19
385195,1,1,710,6000,1.5,0,0,0,1,710,1440,4800,6
415000,4,2.25,2240,12650,1,0,0,1,1,1730,2150,12650,40
461000,3,1.75,3600,8666,2,0,0,1,1,2400,2290,8200,73
369990,4,2.5,1960,7133,2,0,0,0,0,1960,1960,6705,19
349950,4,2.5,1820,3134,2,0,0,0,0,1820,1820,3751,22
285750,3,2.25,1960,17126,1,0,0,0,1,1400,2060,11466,55
542500,4,2.25,1750,10160,1,0,0,0,1,1320,2170,11165,49
830000,5,3.5,3700,5400,2,0,0,0,1,2890,3620,5460,10
705000,4,2.5,2910,20946,2,0,0,1,1,2350,2020,11342,45
615000,2,1,1270,5000,1,0,0,0,1,1090,1640,5000,72
184500,2,1,720,5880,1,0,0,0,1,720,1440,7200,81
412000,2,1,1040,5120,1,0,0,0,0,1040,1250,4000,120
250000,3,1.5,2210,11111,1.5,0,0,0,0,2210,1250,8422,87
580000,5,2,2060,6000,2,0,0,0,0,2060,1770,5000,118
220000,2,1,780,6000,1,0,0,1,1,780,1080,6000,98
675000,4,2.75,2240,8937,1,0,0,1,1,1460,2360,9038,45
373500,2,1,800,3330,1,0,0,0,0,800,1300,4320,103
662700,2,1.5,2440,6900,2,0,0,0,0,1590,1770,6900,111
239950,5,1,1460,6032,2,0,0,1,1,1460,1060,10300,80
383000,3,1,1150,10196,1,0,0,1,0,1150,1410,8925,64
485000,3,2.75,2650,12350,1,0,0,1,0,1470,1950,14075,46
610000,4,2.75,2600,36583,1,0,0,1,1,1580,2300,27820,45
545000,6,1.75,1820,6250,1,0,0,0,0,1130,1820,5750,67
780000,2,2.5,2560,2500,2,0,0,1,1,1690,1890,5000,120
305000,3,2.5,1714,3240,2,0,0,0,1,1714,1714,3240,16
405000,3,1,1330,15678,1,0,0,0,0,900,1330,12696,37
1110000,5,3.5,7350,12231,2,0,1,0,1,4750,5380,12587,20
273000,3,1.75,2050,9045,2,0,0,1,1,2050,1200,9045,62
326500,3,1,1810,12375,2,0,0,0,0,1810,1420,9357,51
365000,3,1.75,1380,9134,1,0,0,1,0,880,1400,8190,40
1000000,3,2.75,3070,10739,2,0,0,0,1,2440,3490,11913,34
422500,2,1,800,4046,1,0,0,0,0,800,1400,4046,81
354450,4,2.75,2140,9920,2,0,0,0,1,2140,2130,9920,28
320000,3,1,1330,9540,1,0,0,1,0,1330,1250,10350,50
223000,3,1,1030,9120,1,0,0,0,0,1030,1470,10220,60
410000,3,2.5,1740,4948,2,0,0,0,0,1740,1290,3383,13
438000,3,1,1200,4000,1.5,0,0,1,1,1200,1390,4000,98
390000,3,3,1490,2944,2,0,0,0,0,960,1590,1600,28
298500,4,2.5,1890,5954,2,0,0,0,0,1890,2030,5880,17
749999,5,2.25,3060,13630,2,0,0,0,1,3060,3430,10700,32
779000,6,2.5,3250,12000,1,0,1,0,1,1800,3490,10320,55
570000,3,2.75,2730,11936,2,0,1,0,1,1530,2810,12333,43
385000,3,1,810,4600,1,0,0,0,1,810,1520,4800,103
649000,4,2,2240,11040,1,0,0,1,1,1120,1790,11040,60
283000,3,1,1740,5247,1,0,0,0,0,1270,1070,5636,74
699900,4,2.25,2380,16236,1,0,0,0,0,1540,2230,8925,60
278500,4,1,1540,8400,1,0,0,0,0,770,1520,9891,50
700000,4,1.75,2340,9100,1,0,0,0,1,1610,2470,11000,46
535000,4,2.75,2710,45963,2,0,0,0,1,2710,2710,33955,26
234500,3,1.75,1310,18400,1,0,0,0,0,870,1840,10790,67
374150,3,1.75,1390,9585,1,0,0,1,0,1390,1240,8188,48
397000,4,2.5,2201,9542,2,0,0,0,1,2201,1990,9542,15
613000,3,2.25,1960,10385,1,0,0,0,1,1960,2800,12632,33
1150000,3,2.5,2850,10474,1,0,0,1,1,1730,2820,10474,67
595000,4,1.75,1880,4080,1,0,0,0,0,940,1410,4080,97
340000,5,2.75,2440,6858,2,0,0,0,1,2440,2300,6858,18
388000,4,2.5,2560,5800,2,0,0,0,1,2560,3040,5800,16
404000,3,1.75,1410,15210,1,0,0,0,0,1410,1970,16290,7
810000,3,2,2870,6360,1.5,0,1,1,1,1790,2310,6466,75
405000,4,2.5,2620,9359,2,0,0,0,1,2620,2580,7433,34
726000,5,3,2970,10335,2,0,0,0,1,2970,2970,10335,21
266000,3,2.5,1780,7214,1,0,0,1,0,1400,1520,7228,35
722500,5,2.25,3700,7207,1,0,1,1,1,1850,2340,7900,51
352000,4,2.5,1252,25002,1,0,0,0,1,992,1860,25002,25
265000,4,1.5,1240,8158,1,0,0,1,0,1110,1520,8147,60
856000,3,2.5,2160,3920,2,0,0,0,1,2160,1500,4920,7
346950,3,2.5,2040,4348,2,0,0,1,1,2040,2380,4348,15
866059,5,3.5,3130,4797,2,0,0,0,1,2570,3440,5439,7
410000,3,2.5,2350,4456,2,0,0,0,0,2350,2350,4456,17
370000,3,1.75,1570,16817,2,0,0,0,0,1570,1600,16817,39
230000,3,1,1530,389126,1.5,0,0,1,0,1530,1768,42148,102
400000,2,2,1520,5010,1,0,0,0,0,1520,1110,5040,22
172000,3,1,1350,9680,1,0,0,1,0,820,1320,9225,62
615000,3,1.75,1950,8480,1,0,0,1,1,1250,1740,8480,59
860000,4,3.5,3950,9600,2,0,0,0,1,3950,3110,10213,23
555000,3,1.75,2040,6000,1,0,0,1,0,1120,1530,6250,63
579000,3,2.5,1990,4040,1.5,0,0,1,1,1390,1180,3030,95
385000,3,1.75,1300,7030,1,0,0,0,0,1300,1450,7650,53
420000,4,2.25,2030,12000,2,0,0,0,0,2030,2190,9900,44
645000,3,1.75,2340,6750,1.5,0,0,1,0,1620,1410,3388,107
549950,3,2.5,2160,6288,2,0,0,0,1,2160,1830,7600,25
678000,3,2.75,2770,10000,1,0,1,1,1,1640,2450,10000,59
199000,4,2,2030,8120,2,0,0,0,0,2030,1520,9440,71
604000,3,1,1440,13824,1,0,0,1,0,1440,2540,12092,64
268000,5,1.75,1730,10368,1,0,0,1,0,1010,1730,7728,58
960000,5,3.5,4510,16305,2,0,0,0,1,2820,4330,18741,18
509250,3,2.5,2100,7600,1,0,0,1,0,1450,2010,7600,41
416000,3,2.5,1800,5372,2,0,0,0,1,1800,1650,6014,34
190000,3,1,1090,8520,1,0,0,0,0,1090,1190,8520,54
212000,3,1.5,1010,10000,1,0,0,1,0,1010,2420,34637,48
325900,3,2.5,2040,9765,2,0,0,0,1,2040,2350,10150,36
560000,3,3.5,2270,4088,2,0,0,0,1,1880,1760,5425,25
275000,3,2.5,1730,5799,2,0,0,1,0,1730,1710,6490,34
665000,4,2.5,2480,15411,2,0,1,0,1,2480,2940,14679,27
1510000,4,3.5,3480,7232,2,0,0,0,1,2580,2380,5642,11
375000,4,2,1720,2410,1,0,0,0,0,970,1160,1404,15
359950,3,1.75,1570,6975,1,0,0,0,0,1040,1280,7813,42
340000,4,2.75,3527,7200,2,0,0,0,0,3527,2490,7200,16
401000,2,1,840,8100,1,0,0,1,0,840,1100,8220,73
669000,2,1.75,1950,10766,1,0,1,1,1,1160,1780,11721,69
638500,4,2.5,1980,6568,2,0,0,0,1,1980,2310,6496,17
545000,2,1.5,1620,3760,2,0,0,1,0,1170,2130,4000,97
524000,4,1,1980,7015,1,0,0,0,0,1260,1570,7626,48
1610000,5,3.75,3530,13260,2,0,0,0,1,3530,3340,13260,8
280000,2,1,1260,4800,1,0,0,0,1,1100,1260,2435,74
828000,4,2.5,2120,10841,1,0,0,1,1,1500,3130,10950,42
223000,3,1.75,1360,10573,1,0,0,1,0,1360,1580,8280,37
1290000,4,3.5,3100,2261,2,0,1,0,1,2250,2660,2000,40
750000,2,2,2370,155130,1,0,0,0,0,2370,1860,14475,51
430000,2,1,1460,9207,1,0,0,0,0,1210,1500,6898,74
711000,4,1.75,1980,10800,1,0,0,1,1,990,2180,10800,73
310000,4,2.5,1930,7014,2,0,0,0,1,1930,1990,7920,27
415000,5,1.75,3700,9140,1,0,0,0,1,1850,2190,6720,64
274900,4,2.5,1970,6600,2,0,0,0,0,1970,1970,7682,34
525000,3,3,2470,36445,2,0,0,1,1,2470,2310,35350,41
179500,3,1,1180,32214,1,0,0,0,0,1180,2300,13714,69
478000,3,1,1280,2580,1.5,0,0,0,1,1280,1410,3150,7
195000,3,1.75,1380,7350,1,0,0,0,0,990,1660,8400,40
385000,4,3,2740,10925,1,0,0,0,1,1670,2330,9940,41
401000,3,2.75,2020,9505,1,0,0,0,0,1260,2080,11901,52
522000,4,2.5,2835,6598,2,0,0,0,1,2835,2770,6969,19
330000,4,1.75,1520,14417,1,0,0,1,0,1520,1600,10716,53
503000,3,2.5,2190,4882,2,0,0,0,1,2190,2190,7055,22
175000,5,1.75,1680,8400,1,0,0,1,0,1680,1800,8550,42
963990,4,3.5,3915,6364,2,0,0,0,1,3915,3830,6507,7
845000,5,2,1720,9972,1,0,0,1,1,1720,2700,9023,70
157500,2,1,670,4500,1,0,0,0,0,670,1210,4500,116
450000,2,3,1790,1709,2,0,0,0,0,1400,1460,1462,20
925000,4,1.75,2440,11793,1,0,1,0,1,1420,2500,8028,71
600000,2,1,920,5029,1,0,0,1,0,920,1230,5029,83
709000,4,1,1680,4087,1.5,0,0,0,0,1680,1740,3745,110
1390000,5,3.75,3290,6480,2,0,0,1,1,2190,2010,7639,83
248000,3,2.5,2120,6840,1,0,0,0,0,1220,1820,8200,37
245000,3,1,910,6630,1,0,0,1,1,910,950,5100,109
332000,2,1,1000,4776,1,0,0,1,1,1000,1500,4800,79
459950,3,2.5,2340,4273,2,0,0,0,0,2340,2400,4624,19
425000,3,2,1180,1800,2,0,1,0,1,1180,1500,1948,27
460000,3,2.25,2080,50965,1,0,0,0,1,1590,2270,51836,42
838300,6,2.5,3760,12978,1,0,0,0,1,2360,2300,7362,54
256000,3,2.5,1480,7200,2,0,0,1,0,1480,1350,7200,26
864000,3,2.75,3060,13554,2,0,0,0,1,3060,3060,11455,37
900000,4,3.5,3070,4440,2,0,0,0,1,2030,1780,4800,14
145600,3,1,1170,7560,1,0,0,0,1,1170,1170,7560,63
865000,5,3,2900,6730,1,0,0,1,1,1830,2370,6283,44
250250,3,2.25,2210,8000,2,0,0,1,1,2210,1990,8000,52
162000,4,2,1440,7641,1,0,0,1,0,1440,1440,7750,78
450000,4,1.75,1980,7350,1,0,0,0,0,1430,1870,7920,48
675500,4,2.75,2060,21344,1,0,0,0,1,1460,2060,16088,43
697000,3,2.25,2420,5304,1.5,0,0,1,0,1640,1560,5304,74
1320000,3,3.25,3440,4080,2,0,0,0,1,2560,3110,4080,16
490000,3,1.75,1600,16510,1,0,0,0,1,1600,1510,10407,37
590000,3,2.25,2210,5742,1,0,0,0,1,1460,1900,4590,70
280000,4,1.75,2250,16000,1,0,0,0,1,1450,1930,16000,64
515000,2,1,1680,6500,1,0,0,1,0,1140,1610,6500,80
576000,3,1,1140,5395,1,0,0,1,0,1010,1700,5376,112
375000,3,1.75,1430,10574,2,0,0,0,0,1430,1900,10450,40
478000,3,1,1440,7107,1,0,0,1,0,1000,1540,7140,41
282000,3,1,1670,5200,1,0,0,1,0,1030,1620,6696,44
1400000,4,4.5,3080,10550,2,0,1,0,1,1940,2780,10550,14
593500,5,3.25,4300,50405,2,0,0,0,1,3220,2680,41684,49
724950,4,3.5,3010,174240,2,0,0,0,1,3010,2720,247856,17
306000,3,1.75,1560,7500,1,0,0,1,1,1560,1600,7904,55
341000,4,1.75,1920,7665,1,0,0,1,1,1500,2100,7344,46
399950,3,2.5,1400,4400,1,0,0,0,0,1400,1060,4400,7
534000,5,2,2280,3600,2,0,0,0,0,2280,1740,1800,29
635000,6,2.5,3880,5700,2,0,0,0,0,3880,2620,5070,18
350000,2,1,1350,3880,1,0,0,0,1,950,1670,3920,94
856000,3,1.5,1480,2700,1.5,0,0,0,0,1480,1970,4200,93
582000,4,3,1670,1189,3,0,0,0,1,1427,1700,1401,21
799000,4,2.5,3400,6742,2,0,0,0,1,3400,2970,6909,17
423700,3,2.5,2070,3986,2,0,0,0,1,2070,2090,3986,22
1840000,4,3.5,4870,39190,2,0,0,0,1,4870,5000,33880,26
322000,3,2,1760,43575,1,0,0,0,0,1160,1760,46038,33
929000,4,3.25,4030,57499,2,0,0,0,1,4030,3470,57499,19
443000,2,1,1130,5413,1,0,0,0,0,880,1250,5413,82
441500,3,1.75,1510,7700,1,0,0,0,0,1510,1440,7416,53
875000,4,3.5,3110,108464,2,0,1,1,1,3110,2340,4938,42
3600000,3,3.25,5020,12431,2,1,1,0,1,3420,3680,12620,19
450000,2,1,740,5100,1,0,0,1,0,740,920,5100,74
425000,3,2.25,1630,10500,1,0,0,0,0,1100,1640,9794,47
660000,4,1.75,2780,9900,2,0,0,1,1,2780,2600,12000,43
763101,3,1.75,1990,5560,1,0,0,1,0,1100,1460,3706,82
499000,4,2.75,2250,14149,2,0,0,0,1,2250,2450,14027,29
521000,3,1.75,1720,37363,1,0,0,1,1,1350,2740,40635,47
302000,2,1,900,423838,1,0,1,1,1,900,1810,94960,96
293000,4,2.25,2360,6260,2,0,0,0,0,2360,2144,6773,23
335000,3,2.25,1530,4580,2,0,0,0,0,1530,2110,4094,10
499000,2,1,1450,3090,2,0,0,0,0,1450,1450,4635,34
600000,3,1.75,2040,5000,1.5,0,0,0,0,1780,1690,5000,97
720000,4,1.75,2620,11041,1.5,0,0,1,1,2620,2230,11041,59
195000,2,2,1180,2553,2,0,0,0,1,1180,1310,2687,16
249000,3,1,1110,8423,1,0,0,0,0,1110,1140,9083,69
334000,3,2.25,1840,9781,2,0,0,0,0,1840,1490,10101,32
599950,4,1.75,2720,7810,1,0,0,0,1,1510,2120,7315,69
149900,2,1.75,1090,1950,1,0,0,1,1,1090,1360,3426,39
700000,4,1.75,1730,6500,1,0,0,0,0,1250,1910,8100,76
525000,4,1.5,1170,6240,1,0,0,1,1,1170,2380,8846,61
1050000,4,3.75,4740,126759,2,0,0,1,1,4740,3060,118047,30
402000,3,2.5,1960,8000,1,0,0,1,0,1290,1960,8000,44
450000,3,2,1430,3480,1,0,0,0,0,980,1450,4650,74
520000,3,2.25,2510,43995,2,0,0,0,1,2510,2470,48351,40
205000,3,1.75,1420,6980,1,0,0,1,0,820,1470,7319,41
635000,3,2.25,2680,175982,1,0,0,0,1,2680,3170,215186,17
210500,3,1,1220,9600,1,0,0,1,0,1220,1310,9600,63
406650,2,1,1070,6100,1,0,0,0,1,1070,1770,5695,81
350000,3,1.75,1580,19998,1,0,0,1,0,1580,1860,19998,53
425000,4,1.75,1820,6000,1,0,0,0,0,930,1590,6000,79
798000,3,3.5,3590,6402,2,0,0,0,1,3590,3230,7305,22
180000,3,1,1960,9583,2,0,0,0,0,1960,1850,8324,113
1250000,5,3.25,3160,13238,2,0,0,1,1,3160,2360,12042,49
435000,4,2,2030,4033,2,0,0,1,0,1630,1350,1340,96
355000,3,1.5,1240,15867,1,0,0,0,0,1240,1570,9600,59
3000000,5,3.25,5370,14091,2,0,0,0,1,3850,2410,12047,13
685000,5,2.5,2670,14455,2,0,0,1,1,2670,1810,14455,63
311000,3,1,1640,12060,1,0,0,1,0,1640,1680,9147,61
305000,4,2.25,2130,9600,1,0,0,1,0,2130,1710,9600,55
675000,3,2.5,2550,4954,1.5,0,0,1,0,1850,1700,4954,97
769000,4,2.75,3630,15405,1,0,1,1,1,1850,3380,11184,53
430000,3,1.5,1690,9708,1.5,0,0,1,0,1690,1570,9858,67
516250,6,2,2390,8660,1.5,0,0,1,0,2390,2250,12942,96
760000,3,3.5,2350,10739,1,0,1,1,0,1340,2580,11026,81
579950,3,3.5,1420,1217,2,0,0,0,1,1180,1494,1264,18
476000,3,2.25,1570,7187,1,0,0,1,1,1170,1660,8775,41
510000,3,1.75,1600,19200,1,0,0,1,0,1600,2010,14850,54
205000,2,1,720,5040,1,0,0,0,1,720,1357,5120,66
240000,3,1,1470,7350,1,0,0,0,0,1470,1720,8050,52
738000,5,3.5,2790,16952,2,0,1,0,1,1970,2980,17281,30
420000,3,1.75,1720,8102,1,0,0,1,1,860,1440,8106,81
455000,3,1.75,1300,9600,1,0,0,1,0,1300,2070,9775,52
765000,4,1,2520,5500,1.5,0,0,1,1,1820,2350,5000,109
372000,4,1.5,1780,7914,1.5,0,0,1,0,1780,1350,8069,59
160000,3,1,1200,8360,1,0,0,0,1,1200,1570,6823,73
772000,4,2.5,2990,9643,2,0,0,0,1,2990,2990,8666,18
1130000,5,1.75,1910,5640,2,0,0,1,1,1910,2050,5400,115
479000,3,1,1370,3000,1.5,0,0,0,0,1370,1510,2151,97
570000,3,2.5,1910,4941,2,0,0,0,1,1910,1910,4941,22
350000,4,1,1170,8147,1.5,0,0,0,1,1170,1260,8147,62
353000,3,2.5,1250,864,3,0,0,0,1,1250,1330,2298,17
699000,5,2.5,3340,24755,2,0,0,0,1,3340,3420,23274,19
265000,3,2,1380,8536,2,0,0,1,0,1380,1260,8750,66
167000,1,1,780,10235,1.5,0,0,0,1,780,930,10165,32
500000,4,2.25,2080,8000,1,0,0,0,1,1390,1800,7700,57
700000,3,1,1410,7200,2,0,0,1,1,1410,1640,7200,120
295000,1,1,520,5600,1,0,0,0,1,520,1030,5265,103
1010000,4,3.5,3500,4080,2,0,1,0,1,2590,2430,5100,17
209000,2,1,840,5265,1,0,0,1,1,840,920,5100,52
276000,3,1.75,2240,9200,1,0,0,1,0,1440,1740,9600,53
380000,4,2.5,2100,5857,2,0,0,0,1,2100,2090,7779,19
315000,3,1.5,1750,12500,1,0,0,0,0,1150,1680,13000,67
685530,4,2.5,3130,60467,2,0,0,0,1,3130,2780,44224,25
254600,3,2,1470,20000,1,0,0,1,0,1470,1390,30056,53
